"Entity","Code","Year","beans__dry__00000176__production__005510__tonnes"
"Belarus","BLR",2004,114967
"Belarus","BLR",2005,111294
"Belarus","BLR",2006,83089
"Belarus","BLR",2007,85786
"Belarus","BLR",2008,132545
"Belarus","BLR",2009,173949
"Belarus","BLR",2010,147904
"Belarus","BLR",2011,157850
"Belarus","BLR",2012,227259
"Belarus","BLR",2013,221109
"Belarus","BLR",2014,347781
"Belarus","BLR",2015,324567
"Belarus","BLR",2016,277761
"Belarus","BLR",2017,351725
"Belarus","BLR",2018,240165
"Belarus","BLR",2019,235105
"Belarus","BLR",2020,240321
"Belarus","BLR",2021,262602.25
"Belarus","BLR",2022,274349.25
"Belarus","BLR",2023,261465.61
"Belgium","BEL",2000,1200
"Belgium","BEL",2001,200
"Belgium","BEL",2002,400
"Belgium","BEL",2003,480
"Belgium","BEL",2004,723
"Belgium","BEL",2005,496
"Belgium","BEL",2006,632
"Belgium","BEL",2007,326
"Belgium","BEL",2008,327
"Belgium","BEL",2009,471
"Belgium","BEL",2010,900
"Belgium","BEL",2011,618.67
"Belgium","BEL",2012,546.75
"Belgium","BEL",2013,549.67
"Belgium","BEL",2014,554.51
"Belgium","BEL",2015,558.26
"Belgium","BEL",2016,556.4
"Belgium","BEL",2017,555.69
"Belgium-Luxembourg (FAO)",NA,1961,798
"Belgium-Luxembourg (FAO)",NA,1962,859
"Belgium-Luxembourg (FAO)",NA,1963,868
"Belgium-Luxembourg (FAO)",NA,1964,1488
"Belgium-Luxembourg (FAO)",NA,1965,1047
"Belgium-Luxembourg (FAO)",NA,1966,1293
"Belgium-Luxembourg (FAO)",NA,1967,2186
"Belgium-Luxembourg (FAO)",NA,1968,1060
"Belgium-Luxembourg (FAO)",NA,1969,1292
"Belgium-Luxembourg (FAO)",NA,1970,1467
"Belgium-Luxembourg (FAO)",NA,1971,1541
"Belgium-Luxembourg (FAO)",NA,1972,1569
"Belgium-Luxembourg (FAO)",NA,1973,2759
"Belgium-Luxembourg (FAO)",NA,1974,3472
"Belgium-Luxembourg (FAO)",NA,1975,3852
"Belgium-Luxembourg (FAO)",NA,1976,1849
"Belgium-Luxembourg (FAO)",NA,1977,1827
"Belgium-Luxembourg (FAO)",NA,1978,2738
"Belgium-Luxembourg (FAO)",NA,1979,2191
"Belgium-Luxembourg (FAO)",NA,1980,1628
"Belgium-Luxembourg (FAO)",NA,1981,1331
"Belgium-Luxembourg (FAO)",NA,1982,2460
"Belgium-Luxembourg (FAO)",NA,1983,1930
"Belgium-Luxembourg (FAO)",NA,1984,1656
"Belgium-Luxembourg (FAO)",NA,1985,2194
"Belgium-Luxembourg (FAO)",NA,1986,2224
"Belgium-Luxembourg (FAO)",NA,1987,2896
"Belgium-Luxembourg (FAO)",NA,1988,2298
"Belgium-Luxembourg (FAO)",NA,1989,2649
"Belgium-Luxembourg (FAO)",NA,1990,1829
"Belgium-Luxembourg (FAO)",NA,1991,1914
"Belgium-Luxembourg (FAO)",NA,1992,1734
"Belgium-Luxembourg (FAO)",NA,1993,1188
"Belgium-Luxembourg (FAO)",NA,1994,741
"Belgium-Luxembourg (FAO)",NA,1995,947
"Belgium-Luxembourg (FAO)",NA,1996,2229
"Belgium-Luxembourg (FAO)",NA,1997,2768
"Belgium-Luxembourg (FAO)",NA,1998,1764
"Belgium-Luxembourg (FAO)",NA,1999,1595
"Belize","BLZ",1961,120
"Belize","BLZ",1962,350
"Belize","BLZ",1963,576
"Belize","BLZ",1964,680
"Belize","BLZ",1965,684
"Belize","BLZ",1966,1264
"Belize","BLZ",1967,756
"Belize","BLZ",1968,1274
"Belize","BLZ",1969,1551
"Belize","BLZ",1970,2347
"Belize","BLZ",1971,1837
"Belize","BLZ",1972,1129
"Belize","BLZ",1973,1134
"Belize","BLZ",1974,1247
"Belize","BLZ",1975,1134
"Belize","BLZ",1976,1089
"Belize","BLZ",1977,1002
"Belize","BLZ",1978,980
"Belize","BLZ",1979,1016
"Belize","BLZ",1980,1394
"Belize","BLZ",1981,1728
"Belize","BLZ",1982,1770
"Belize","BLZ",1983,1542
"Belize","BLZ",1984,1285
"Belize","BLZ",1985,1063
"Belize","BLZ",1986,1818
"Belize","BLZ",1987,2415
"Belize","BLZ",1988,2255
"Belize","BLZ",1989,4209
"Belize","BLZ",1990,2567
"Belize","BLZ",1991,3372
"Belize","BLZ",1992,2899
"Belize","BLZ",1993,4272
"Belize","BLZ",1994,3798
"Belize","BLZ",1995,3773
"Belize","BLZ",1996,4157
"Belize","BLZ",1997,5077
"Belize","BLZ",1998,3899
"Belize","BLZ",1999,4448
"Belize","BLZ",2000,5863
"Belize","BLZ",2001,6367
"Belize","BLZ",2002,4107
"Belize","BLZ",2003,5867
"Belize","BLZ",2004,4064
"Belize","BLZ",2005,5317
"Belize","BLZ",2006,4220
"Belize","BLZ",2007,4585
"Belize","BLZ",2008,4119
"Belize","BLZ",2009,4724
"Belize","BLZ",2010,8954
"Belize","BLZ",2011,5879
"Belize","BLZ",2012,10803
"Belize","BLZ",2013,8627
"Belize","BLZ",2014,7328
"Belize","BLZ",2015,12644
"Belize","BLZ",2016,5155
"Belize","BLZ",2017,6891
"Belize","BLZ",2018,8555
"Belize","BLZ",2019,7810
"Belize","BLZ",2020,7381
"Belize","BLZ",2021,9064
"Belize","BLZ",2022,9358
"Belize","BLZ",2023,4999
"Benin","BEN",1961,36188
"Benin","BEN",1962,27286
"Benin","BEN",1963,22181
"Benin","BEN",1964,16016
"Benin","BEN",1965,18800
"Benin","BEN",1966,18096
"Benin","BEN",1967,26492
"Benin","BEN",1968,21900
"Benin","BEN",1969,25038
"Benin","BEN",1970,27821
"Benin","BEN",1971,30919
"Benin","BEN",1972,24100
"Benin","BEN",1973,20000
"Benin","BEN",1974,18300
"Benin","BEN",1975,19685
"Benin","BEN",1976,23293
"Benin","BEN",1977,30012
"Benin","BEN",1978,39757
"Benin","BEN",1979,37117
"Benin","BEN",1980,28368
"Benin","BEN",1981,28025
"Benin","BEN",1982,28982
"Benin","BEN",1983,28568
"Benin","BEN",1984,42673
"Benin","BEN",1985,33923
"Benin","BEN",1986,43378
"Benin","BEN",1987,42541
"Benin","BEN",1988,44102
"Benin","BEN",1989,48759
"Benin","BEN",1990,47926
"Benin","BEN",1991,55163
"Benin","BEN",1992,62225
"Benin","BEN",1993,58213
"Benin","BEN",1994,63458
"Benin","BEN",1995,56648
"Benin","BEN",1996,60971
"Benin","BEN",1997,73749
"Benin","BEN",1998,75452
"Benin","BEN",1999,74237
"Benin","BEN",2000,85613
"Benin","BEN",2001,78353
"Benin","BEN",2002,95332
"Benin","BEN",2003,81823
"Benin","BEN",2004,93789
"Benin","BEN",2005,104564
"Benin","BEN",2006,87898
"Benin","BEN",2007,130630
"Benin","BEN",2008,98566
"Benin","BEN",2009,88154
"Benin","BEN",2010,107363
"Benin","BEN",2011,85498
"Benin","BEN",2012,94655.08
"Benin","BEN",2013,102796.77
"Benin","BEN",2014,95793.95
"Benin","BEN",2015,99104.35
"Benin","BEN",2016,101820.85
"Benin","BEN",2017,106501.59
"Benin","BEN",2018,140494.98
"Benin","BEN",2019,132500
"Benin","BEN",2020,134940.05
"Benin","BEN",2021,136585.42
"Benin","BEN",2022,142001.52
"Benin","BEN",2023,122743.7
"Bhutan","BTN",2004,680.4
"Bhutan","BTN",2005,1434.61
"Bhutan","BTN",2006,1828
"Bhutan","BTN",2007,3141
"Bhutan","BTN",2008,1643.92
"Bhutan","BTN",2009,829
"Bhutan","BTN",2010,1073
"Bhutan","BTN",2011,1314.37
"Bhutan","BTN",2012,1320.31
"Bhutan","BTN",2013,1278.99
"Bhutan","BTN",2014,1570.56
"Bhutan","BTN",2015,1314
"Bhutan","BTN",2016,1475.1
"Bhutan","BTN",2017,1228.83
"Bhutan","BTN",2018,1290.4
"Bhutan","BTN",2019,1537.19
"Bhutan","BTN",2020,1716.75
"Bhutan","BTN",2021,320.22
"Bhutan","BTN",2022,363.58
"Bhutan","BTN",2023,352.9
"Bolivia","BOL",1961,2000
"Bolivia","BOL",1962,2160
"Bolivia","BOL",1963,3100
"Bolivia","BOL",1964,3200
"Bolivia","BOL",1965,3200
"Bolivia","BOL",1966,3200
"Bolivia","BOL",1967,3300
"Bolivia","BOL",1968,3300
"Bolivia","BOL",1969,3300
"Bolivia","BOL",1970,600
"Bolivia","BOL",1971,1300
"Bolivia","BOL",1972,1500
"Bolivia","BOL",1973,1800
"Bolivia","BOL",1974,2250
"Bolivia","BOL",1975,2390
"Bolivia","BOL",1976,2400
"Bolivia","BOL",1977,2240
"Bolivia","BOL",1978,3845
"Bolivia","BOL",1979,3650
"Bolivia","BOL",1980,3890
"Bolivia","BOL",1981,6310
"Bolivia","BOL",1982,7386
"Bolivia","BOL",1983,4214
"Bolivia","BOL",1984,9572
"Bolivia","BOL",1985,12858
"Bolivia","BOL",1986,12439
"Bolivia","BOL",1987,10500
"Bolivia","BOL",1988,10700
"Bolivia","BOL",1989,4890
"Bolivia","BOL",1990,12360
"Bolivia","BOL",1991,11396
"Bolivia","BOL",1992,11505
"Bolivia","BOL",1993,6890
"Bolivia","BOL",1994,9125
"Bolivia","BOL",1995,12880
"Bolivia","BOL",1996,12475
"Bolivia","BOL",1997,17700
"Bolivia","BOL",1998,11560
"Bolivia","BOL",1999,13200
"Bolivia","BOL",2000,13300
"Bolivia","BOL",2001,13600
"Bolivia","BOL",2002,19550
"Bolivia","BOL",2003,34482
"Bolivia","BOL",2004,31153
"Bolivia","BOL",2005,34247
"Bolivia","BOL",2006,35600
"Bolivia","BOL",2007,39200
"Bolivia","BOL",2008,36289
"Bolivia","BOL",2009,38522
"Bolivia","BOL",2010,76697
"Bolivia","BOL",2011,82464
"Bolivia","BOL",2012,59734.94
"Bolivia","BOL",2013,78199.52
"Bolivia","BOL",2014,68984.41
"Bolivia","BOL",2015,103611
"Bolivia","BOL",2016,76893
"Bolivia","BOL",2017,104881
"Bolivia","BOL",2018,107708.95
"Bolivia","BOL",2019,107550
"Bolivia","BOL",2020,103256
"Bolivia","BOL",2021,102214.85
"Bolivia","BOL",2022,105322.33
"Bolivia","BOL",2023,104220.63
"Bosnia and Herzegovina","BIH",1992,14000
"Bosnia and Herzegovina","BIH",1993,17374.91
"Bosnia and Herzegovina","BIH",1994,16813.79
"Bosnia and Herzegovina","BIH",1995,14160
"Bosnia and Herzegovina","BIH",1996,12600
"Bosnia and Herzegovina","BIH",1997,16300
"Bosnia and Herzegovina","BIH",1998,14322
"Bosnia and Herzegovina","BIH",1999,14149
"Bosnia and Herzegovina","BIH",2000,5372
"Bosnia and Herzegovina","BIH",2001,10250
"Bosnia and Herzegovina","BIH",2002,10825
"Bosnia and Herzegovina","BIH",2003,7901
"Bosnia and Herzegovina","BIH",2004,14244
"Bosnia and Herzegovina","BIH",2005,13461
"Bosnia and Herzegovina","BIH",2006,14477
"Bosnia and Herzegovina","BIH",2007,10418
"Bosnia and Herzegovina","BIH",2008,13222
"Bosnia and Herzegovina","BIH",2009,14906
"Bosnia and Herzegovina","BIH",2010,11382
"Bosnia and Herzegovina","BIH",2011,11873
"Bosnia and Herzegovina","BIH",2012,9395
"Bosnia and Herzegovina","BIH",2013,12643
"Bosnia and Herzegovina","BIH",2014,9435
"Bosnia and Herzegovina","BIH",2015,8551
"Bosnia and Herzegovina","BIH",2016,11143
"Bosnia and Herzegovina","BIH",2017,7851.33
"Bosnia and Herzegovina","BIH",2018,10101
"Bosnia and Herzegovina","BIH",2019,11114
"Bosnia and Herzegovina","BIH",2020,11097
"Bosnia and Herzegovina","BIH",2021,11372
"Bosnia and Herzegovina","BIH",2022,5793
"Bosnia and Herzegovina","BIH",2023,13938
"Brazil","BRA",1961,1744561
"Brazil","BRA",1962,1709983
"Brazil","BRA",1963,1942364
"Brazil","BRA",1964,1950683
"Brazil","BRA",1965,2289796
"Brazil","BRA",1966,2148100
"Brazil","BRA",1967,2547577
"Brazil","BRA",1968,2419677
"Brazil","BRA",1969,2199974
"Brazil","BRA",1970,2211449
"Brazil","BRA",1971,2687989
"Brazil","BRA",1972,2676225
"Brazil","BRA",1973,2232033
"Brazil","BRA",1974,2238012
"Brazil","BRA",1975,2282466
"Brazil","BRA",1976,1840315
"Brazil","BRA",1977,2290007
"Brazil","BRA",1978,2193977
"Brazil","BRA",1979,2186343
"Brazil","BRA",1980,1968165
"Brazil","BRA",1981,2340947
"Brazil","BRA",1982,2902657
"Brazil","BRA",1983,1580546
"Brazil","BRA",1984,2625676
"Brazil","BRA",1985,2548738
"Brazil","BRA",1986,2219478
"Brazil","BRA",1987,2006055
"Brazil","BRA",1988,2802983
"Brazil","BRA",1989,2308355
"Brazil","BRA",1990,2234467
"Brazil","BRA",1991,2744711
"Brazil","BRA",1992,2797138
"Brazil","BRA",1993,2478325
"Brazil","BRA",1994,3369684
"Brazil","BRA",1995,2946168
"Brazil","BRA",1996,2452036
"Brazil","BRA",1997,2840243
"Brazil","BRA",1998,2191153
"Brazil","BRA",1999,2830915
"Brazil","BRA",2000,3056289
"Brazil","BRA",2001,2453681
"Brazil","BRA",2002,3064230
"Brazil","BRA",2003,3302038
"Brazil","BRA",2004,2967007
"Brazil","BRA",2005,3021641
"Brazil","BRA",2006,3457744
"Brazil","BRA",2007,3169356
"Brazil","BRA",2008,3461194
"Brazil","BRA",2009,3486763
"Brazil","BRA",2010,3158905
"Brazil","BRA",2011,3435366
"Brazil","BRA",2012,2794854
"Brazil","BRA",2013,2892599
"Brazil","BRA",2014,3294586
"Brazil","BRA",2015,3088926
"Brazil","BRA",2016,2621267
"Brazil","BRA",2017,3046079
"Brazil","BRA",2018,2916365
"Brazil","BRA",2019,2908075
"Brazil","BRA",2020,3036254
"Brazil","BRA",2021,2900805
"Brazil","BRA",2022,2872474
"Brazil","BRA",2023,2899043
"Bulgaria","BGR",1961,79912
"Bulgaria","BGR",1962,43110
"Bulgaria","BGR",1963,64316
"Bulgaria","BGR",1964,83160
"Bulgaria","BGR",1965,42813
"Bulgaria","BGR",1966,91991
"Bulgaria","BGR",1967,77419
"Bulgaria","BGR",1968,61120
"Bulgaria","BGR",1969,93213
"Bulgaria","BGR",1970,69367
"Bulgaria","BGR",1971,65608
"Bulgaria","BGR",1972,47567
"Bulgaria","BGR",1973,68263
"Bulgaria","BGR",1974,53473
"Bulgaria","BGR",1975,71098
"Bulgaria","BGR",1976,57059
"Bulgaria","BGR",1977,74833
"Bulgaria","BGR",1978,71826
"Bulgaria","BGR",1979,56537
"Bulgaria","BGR",1980,37860
"Bulgaria","BGR",1981,60379
"Bulgaria","BGR",1982,62713
"Bulgaria","BGR",1983,57006
"Bulgaria","BGR",1984,46179
"Bulgaria","BGR",1985,42595
"Bulgaria","BGR",1986,45536
"Bulgaria","BGR",1987,30380
"Bulgaria","BGR",1988,28520
"Bulgaria","BGR",1989,46758
"Bulgaria","BGR",1990,22769
"Bulgaria","BGR",1991,38116
"Bulgaria","BGR",1992,32922
"Bulgaria","BGR",1993,18363
"Bulgaria","BGR",1994,29783
"Bulgaria","BGR",1995,50679
"Bulgaria","BGR",1996,19531
"Bulgaria","BGR",1997,24974
"Bulgaria","BGR",1998,23488
"Bulgaria","BGR",1999,23777
"Bulgaria","BGR",2000,9090
"Bulgaria","BGR",2001,10816
"Bulgaria","BGR",2002,8087
"Bulgaria","BGR",2003,11810
"Bulgaria","BGR",2004,9324
"Bulgaria","BGR",2005,10062
"Bulgaria","BGR",2006,4844
"Bulgaria","BGR",2007,7437
"Bulgaria","BGR",2008,2402
"Bulgaria","BGR",2009,1693
"Bulgaria","BGR",2010,2075
"Bulgaria","BGR",2011,1011
"Bulgaria","BGR",2012,1623
"Bulgaria","BGR",2013,1125
"Bulgaria","BGR",2014,954
"Bulgaria","BGR",2015,3262
"Bulgaria","BGR",2016,2614
"Bulgaria","BGR",2017,2502
"Burundi","BDI",1961,230000
"Burundi","BDI",1962,230000
"Burundi","BDI",1963,220000
"Burundi","BDI",1964,245000
"Burundi","BDI",1965,240000
"Burundi","BDI",1966,240000
"Burundi","BDI",1967,260000
"Burundi","BDI",1968,270000
"Burundi","BDI",1969,265000
"Burundi","BDI",1970,278700
"Burundi","BDI",1971,284831
"Burundi","BDI",1972,256348
"Burundi","BDI",1973,291097
"Burundi","BDI",1974,232878
"Burundi","BDI",1975,294008
"Burundi","BDI",1976,300600
"Burundi","BDI",1977,307000
"Burundi","BDI",1978,276300
"Burundi","BDI",1979,273700
"Burundi","BDI",1980,290000
"Burundi","BDI",1981,294000
"Burundi","BDI",1982,290000
"Burundi","BDI",1983,280000
"Burundi","BDI",1984,241000
"Burundi","BDI",1985,301000
"Burundi","BDI",1986,313000
"Burundi","BDI",1987,320600
"Burundi","BDI",1988,324700
"Burundi","BDI",1989,220900
"Burundi","BDI",1990,330400
"Burundi","BDI",1991,338200
"Burundi","BDI",1992,345900
"Burundi","BDI",1993,337600
"Burundi","BDI",1994,231934
"Burundi","BDI",1995,318891
"Burundi","BDI",1996,287961
"Burundi","BDI",1997,271343
"Burundi","BDI",1998,274902
"Burundi","BDI",1999,227428
"Burundi","BDI",2000,187437
"Burundi","BDI",2001,248934
"Burundi","BDI",2002,244659
"Burundi","BDI",2003,230241
"Burundi","BDI",2004,220218
"Burundi","BDI",2005,214790
"Burundi","BDI",2006,208951
"Burundi","BDI",2007,205196
"Burundi","BDI",2008,189661
"Burundi","BDI",2009,207272
"Burundi","BDI",2010,201551
"Burundi","BDI",2011,200673
"Burundi","BDI",2012,205944
"Burundi","BDI",2013,225003
"Burundi","BDI",2014,251761
"Burundi","BDI",2015,282978
"Burundi","BDI",2016,375863
"Burundi","BDI",2017,371211
"Burundi","BDI",2018,393233
"Burundi","BDI",2019,619151
"Burundi","BDI",2020,742274
"Burundi","BDI",2021,953893
"Burundi","BDI",2022,802893
"Burundi","BDI",2023,834214
"Cambodia","KHM",1961,19270
"Cambodia","KHM",1962,19000
"Cambodia","KHM",1963,20000
"Cambodia","KHM",1964,18000
"Cambodia","KHM",1965,18900
"Cambodia","KHM",1966,25200
"Cambodia","KHM",1967,29000
"Cambodia","KHM",1968,31700
"Cambodia","KHM",1969,34200
"Cambodia","KHM",1970,19500
"Cambodia","KHM",1971,27600
"Cambodia","KHM",1972,17600
"Cambodia","KHM",1973,18000
"Cambodia","KHM",1974,17000
"Cambodia","KHM",1975,15000
"Cambodia","KHM",1976,18000
"Cambodia","KHM",1977,20000
"Cambodia","KHM",1978,17000
"Cambodia","KHM",1979,12000
"Cambodia","KHM",1980,10000
"Cambodia","KHM",1981,21000
"Cambodia","KHM",1982,18000
"Cambodia","KHM",1983,20000
"Cambodia","KHM",1984,16000
"Cambodia","KHM",1985,21000
"Cambodia","KHM",1986,16000
"Cambodia","KHM",1987,23000
"Cambodia","KHM",1988,22000
"Cambodia","KHM",1989,14000
"Cambodia","KHM",1990,12000
"Cambodia","KHM",1991,13000
"Cambodia","KHM",1992,14000
"Cambodia","KHM",1993,10887
"Cambodia","KHM",1994,17000
"Cambodia","KHM",1995,19550
"Cambodia","KHM",1996,13758
"Cambodia","KHM",1997,15312
"Cambodia","KHM",1998,9160
"Cambodia","KHM",1999,15913
"Cambodia","KHM",2000,15100
"Cambodia","KHM",2001,17153
"Cambodia","KHM",2002,23925
"Cambodia","KHM",2003,31815
"Cambodia","KHM",2004,45253
"Cambodia","KHM",2005,45041
"Cambodia","KHM",2006,59899
"Cambodia","KHM",2007,54490
"Cambodia","KHM",2008,38600
"Cambodia","KHM",2009,44614
"Cambodia","KHM",2010,71220
"Cambodia","KHM",2011,76196
"Cambodia","KHM",2012,74677
"Cambodia","KHM",2013,74167.22
"Cambodia","KHM",2014,75309.74
"Cambodia","KHM",2015,82963.14
"Cambodia","KHM",2016,77480.04
"Cambodia","KHM",2017,78575.76
"Cambodia","KHM",2018,82792.73
"Cambodia","KHM",2019,79616.17
"Cambodia","KHM",2020,80328.22
"Cambodia","KHM",2021,80912.38
"Cambodia","KHM",2022,80285.59
"Cambodia","KHM",2023,80508.73
"Cameroon","CMR",1961,42000
"Cameroon","CMR",1962,40000
"Cameroon","CMR",1963,42000
"Cameroon","CMR",1964,44000
"Cameroon","CMR",1965,41000
"Cameroon","CMR",1966,40000
"Cameroon","CMR",1967,25840
"Cameroon","CMR",1968,29440
"Cameroon","CMR",1969,38678
"Cameroon","CMR",1970,42867
"Cameroon","CMR",1971,52964
"Cameroon","CMR",1972,56642
"Cameroon","CMR",1973,63346
"Cameroon","CMR",1974,68698
"Cameroon","CMR",1975,75000
"Cameroon","CMR",1976,80000
"Cameroon","CMR",1977,85000
"Cameroon","CMR",1978,90000
"Cameroon","CMR",1979,95000
"Cameroon","CMR",1980,98000
"Cameroon","CMR",1981,1e+05
"Cameroon","CMR",1982,103000
"Cameroon","CMR",1983,105000
"Cameroon","CMR",1984,52674
"Cameroon","CMR",1985,56923
"Cameroon","CMR",1986,61964
"Cameroon","CMR",1987,40278
"Cameroon","CMR",1988,59095
"Cameroon","CMR",1989,54055
"Cameroon","CMR",1990,65088
"Cameroon","CMR",1991,80000
"Cameroon","CMR",1992,90000
"Cameroon","CMR",1993,1e+05
"Cameroon","CMR",1994,110000
"Cameroon","CMR",1995,120000
"Cameroon","CMR",1996,130000
"Cameroon","CMR",1997,140000
"Cameroon","CMR",1998,150000
"Cameroon","CMR",1999,170505
"Cameroon","CMR",2000,174848
"Cameroon","CMR",2001,172588
"Cameroon","CMR",2002,186940
"Cameroon","CMR",2003,193296
"Cameroon","CMR",2004,199868
"Cameroon","CMR",2005,234218
"Cameroon","CMR",2006,248100
"Cameroon","CMR",2007,259411
"Cameroon","CMR",2008,270642
"Cameroon","CMR",2009,327526
"Cameroon","CMR",2010,353729
"Cameroon","CMR",2011,364964
"Cameroon","CMR",2012,342896
"Cameroon","CMR",2013,351647
"Cameroon","CMR",2014,342270
"Cameroon","CMR",2015,362800
"Cameroon","CMR",2016,389092
"Cameroon","CMR",2017,396059
"Cameroon","CMR",2018,385850.7
"Cameroon","CMR",2019,367437.5
"Cameroon","CMR",2020,369048.1
"Cameroon","CMR",2021,370913.84
"Cameroon","CMR",2022,388708.75
"Cameroon","CMR",2023,390098.03
"Canada","CAN",1961,31570
"Canada","CAN",1962,37420
"Canada","CAN",1963,40280
"Canada","CAN",1964,48880
"Canada","CAN",1965,57910
"Canada","CAN",1966,69840
"Canada","CAN",1967,59440
"Canada","CAN",1968,41590
"Canada","CAN",1969,48610
"Canada","CAN",1970,51850
"Canada","CAN",1971,64910
"Canada","CAN",1972,83660
"Canada","CAN",1973,83390
"Canada","CAN",1974,90360
"Canada","CAN",1975,96510
"Canada","CAN",1976,90500
"Canada","CAN",1977,50200
"Canada","CAN",1978,74920
"Canada","CAN",1979,82480
"Canada","CAN",1980,86700
"Canada","CAN",1981,64700
"Canada","CAN",1982,68100
"Canada","CAN",1983,38600
"Canada","CAN",1984,45100
"Canada","CAN",1985,58500
"Canada","CAN",1986,41800
"Canada","CAN",1987,125200
"Canada","CAN",1988,99000
"Canada","CAN",1989,71200
"Canada","CAN",1990,104800
"Canada","CAN",1991,124700
"Canada","CAN",1992,73200
"Canada","CAN",1993,130800
"Canada","CAN",1994,170700
"Canada","CAN",1995,203100
"Canada","CAN",1996,133000
"Canada","CAN",1997,168000
"Canada","CAN",1998,185100
"Canada","CAN",1999,284500
"Canada","CAN",2000,261400
"Canada","CAN",2001,289200
"Canada","CAN",2002,406800
"Canada","CAN",2003,344300
"Canada","CAN",2004,218100
"Canada","CAN",2005,307600
"Canada","CAN",2006,372400
"Canada","CAN",2007,276700
"Canada","CAN",2008,266200
"Canada","CAN",2009,225000
"Canada","CAN",2010,253500
"Canada","CAN",2011,162500
"Canada","CAN",2012,274400
"Canada","CAN",2013,205900
"Canada","CAN",2014,273200
"Canada","CAN",2015,243300
"Canada","CAN",2016,244300
"Canada","CAN",2017,322400
"Canada","CAN",2018,341100
"Canada","CAN",2019,316800
"Canada","CAN",2020,489500
"Canada","CAN",2021,363573
"Canada","CAN",2022,312994
"Canada","CAN",2023,339315
"Caribbean (FAO)",NA,1961,93313
"Caribbean (FAO)",NA,1962,93333
"Caribbean (FAO)",NA,1963,91230
"Caribbean (FAO)",NA,1964,92931
"Caribbean (FAO)",NA,1965,90714
"Caribbean (FAO)",NA,1966,96037
"Caribbean (FAO)",NA,1967,89146
"Caribbean (FAO)",NA,1968,72604
"Caribbean (FAO)",NA,1969,76156
"Caribbean (FAO)",NA,1970,76703
"Caribbean (FAO)",NA,1971,81732
"Caribbean (FAO)",NA,1972,87776
"Caribbean (FAO)",NA,1973,84354
"Caribbean (FAO)",NA,1974,90385
"Caribbean (FAO)",NA,1975,84663
"Caribbean (FAO)",NA,1976,80405
"Caribbean (FAO)",NA,1977,89060
"Caribbean (FAO)",NA,1978,94826
"Caribbean (FAO)",NA,1979,110206
"Caribbean (FAO)",NA,1980,110141
"Caribbean (FAO)",NA,1981,111536
"Caribbean (FAO)",NA,1982,117581
"Caribbean (FAO)",NA,1983,121748
"Caribbean (FAO)",NA,1984,127127
"Caribbean (FAO)",NA,1985,107752
"Caribbean (FAO)",NA,1986,111498
"Caribbean (FAO)",NA,1987,119795
"Caribbean (FAO)",NA,1988,124420
"Caribbean (FAO)",NA,1989,126378
"Caribbean (FAO)",NA,1990,120896
"Caribbean (FAO)",NA,1991,109771.59
"Caribbean (FAO)",NA,1992,124668
"Caribbean (FAO)",NA,1993,107192
"Caribbean (FAO)",NA,1994,104050.68
"Caribbean (FAO)",NA,1995,91517.59
"Caribbean (FAO)",NA,1996,113891.53
"Caribbean (FAO)",NA,1997,109524.28
"Caribbean (FAO)",NA,1998,102176.03
"Caribbean (FAO)",NA,1999,139024.4
"Caribbean (FAO)",NA,2000,162688.6
"Caribbean (FAO)",NA,2001,163291.56
"Caribbean (FAO)",NA,2002,170144.23
"Caribbean (FAO)",NA,2003,191870.88
"Caribbean (FAO)",NA,2004,190280.5
"Caribbean (FAO)",NA,2005,169520.53
"Caribbean (FAO)",NA,2006,140223.88
"Caribbean (FAO)",NA,2007,196281.19
"Caribbean (FAO)",NA,2008,183982.2
"Caribbean (FAO)",NA,2009,215586.19
"Caribbean (FAO)",NA,2010,206246.94
"Caribbean (FAO)",NA,2011,262410.8
"Caribbean (FAO)",NA,2012,263433.8
"Caribbean (FAO)",NA,2013,283428.7
"Caribbean (FAO)",NA,2014,273964.75
"Caribbean (FAO)",NA,2015,239937.7
"Caribbean (FAO)",NA,2016,258973.72
"Caribbean (FAO)",NA,2017,263021.6
"Caribbean (FAO)",NA,2018,301638.8
"Caribbean (FAO)",NA,2019,256844.19
